suburb,postalCode,year,bed,mean,median,count,SydneyRegion
Greenacre,2190.0,2012,0.0,552500.0,552500.0,1,Western Suburbs
Greenacre,2190.0,2012,2.0,460200.0,475000.0,10,Western Suburbs
Greenacre,2190.0,2012,3.0,536252.71,520000.0,51,Western Suburbs
Greenacre,2190.0,2012,4.0,633175.0,586500.0,20,Western Suburbs
Greenacre,2190.0,2012,5.0,701000.0,701000.0,2,Western Suburbs
Greenacre,2190.0,2013,2.0,495875.0,517500.0,16,Western Suburbs
Greenacre,2190.0,2013,3.0,568028.57,560000.0,70,Western Suburbs
Greenacre,2190.0,2013,4.0,651700.0,650000.0,35,Western Suburbs
Greenacre,2190.0,2013,5.0,850500.0,800000.0,10,Western Suburbs
Greenacre,2190.0,2013,6.0,990000.0,1075000.0,3,Western Suburbs
Greenacre,2190.0,2014,2.0,611692.31,630000.0,13,Western Suburbs
Greenacre,2190.0,2014,3.0,690189.66,669000.0,87,Western Suburbs
Greenacre,2190.0,2014,4.0,891206.38,730000.0,47,Western Suburbs
Greenacre,2190.0,2014,5.0,875333.33,810000.0,15,Western Suburbs
Greenacre,2190.0,2014,6.0,1081200.0,920000.0,5,Western Suburbs
Greenacre,2190.0,2014,7.0,1146000.0,1146000.0,1,Western Suburbs
Greenacre,2190.0,2014,9.0,1100000.0,1100000.0,1,Western Suburbs
Greenacre,2190.0,2015,2.0,682861.11,720000.0,18,Western Suburbs
Greenacre,2190.0,2015,3.0,808064.67,799500.0,92,Western Suburbs
Greenacre,2190.0,2015,4.0,1165205.88,940000.0,51,Western Suburbs
Greenacre,2190.0,2015,5.0,1123388.89,1078000.0,18,Western Suburbs
Greenacre,2190.0,2015,6.0,1797000.0,1700000.0,3,Western Suburbs
Greenacre,2190.0,2015,7.0,1103333.33,1110000.0,3,Western Suburbs
Greenacre,2190.0,2015,8.0,1325000.0,1325000.0,1,Western Suburbs
Greenacre,2190.0,2016,2.0,774066.67,816000.0,30,Western Suburbs
Greenacre,2190.0,2016,3.0,814746.75,847500.0,77,Western Suburbs
Greenacre,2190.0,2016,4.0,944737.69,920000.0,61,Western Suburbs
Greenacre,2190.0,2016,5.0,1162777.78,1157500.0,18,Western Suburbs
Greenacre,2190.0,2016,6.0,1352000.0,1229000.0,4,Western Suburbs
Greenacre,2190.0,2016,7.0,900000.0,900000.0,1,Western Suburbs
Greenacre,2190.0,2017,2.0,811900.0,867000.0,10,Western Suburbs
Greenacre,2190.0,2017,3.0,920655.41,882500.0,74,Western Suburbs
Greenacre,2190.0,2017,4.0,1017594.59,960000.0,37,Western Suburbs
Greenacre,2190.0,2017,5.0,1232518.52,1210000.0,27,Western Suburbs
Greenacre,2190.0,2017,6.0,1442666.67,1346000.0,3,Western Suburbs
Greenacre,2190.0,2017,7.0,1301000.0,1301000.0,1,Western Suburbs
Greenacre,2190.0,2018,2.0,908076.92,875000.0,13,Western Suburbs
Greenacre,2190.0,2018,3.0,914448.98,890000.0,49,Western Suburbs
Greenacre,2190.0,2018,4.0,1045457.14,950000.0,35,Western Suburbs
Greenacre,2190.0,2018,5.0,1477000.0,1580000.0,5,Western Suburbs
Greenacre,2190.0,2018,6.0,1215833.33,1107500.0,6,Western Suburbs
Greenacre,2190.0,2018,7.0,1230000.0,1230000.0,1,Western Suburbs
Greenacre,2190.0,2019,2.0,895250.0,830500.0,4,Western Suburbs
Greenacre,2190.0,2019,3.0,765971.43,785000.0,35,Western Suburbs
Greenacre,2190.0,2019,4.0,901666.67,912500.0,18,Western Suburbs
Greenacre,2190.0,2019,5.0,1099777.78,1015000.0,9,Western Suburbs
Greenacre,2190.0,2019,6.0,1210333.33,1120000.0,3,Western Suburbs
Greenacre,2190.0,2020,5.0,2050000.0,2050000.0,1,Western Suburbs
Greenacre,2190.0,2021,3.0,1453000.0,1205000.0,5,Western Suburbs
Greenacre,2190.0,2021,4.0,1032000.0,1032000.0,1,Western Suburbs
Greenacre,2190.0,2021,5.0,1544333.33,1450000.0,3,Western Suburbs
Greenacre,2190.0,2021,6.0,1265000.0,1265000.0,2,Western Suburbs
Greenacre,2190.0,2021,10.0,3920000.0,3920000.0,1,Western Suburbs
Greenacre,2190.0,2021,18.0,2600000.0,2600000.0,1,Western Suburbs
Greenfield Park,2176.0,2014,3.0,582500.0,582500.0,2,South West
Greenfield Park,2176.0,2014,4.0,750000.0,750000.0,1,South West
Greenfield Park,2176.0,2015,3.0,691312.5,702500.0,8,South West
Greenfield Park,2176.0,2015,4.0,754294.12,765000.0,17,South West
Greenfield Park,2176.0,2015,5.0,841833.33,785000.0,3,South West
Greenfield Park,2176.0,2015,6.0,770000.0,770000.0,1,South West
Greenfield Park,2176.0,2016,3.0,693555.56,700000.0,9,South West
Greenfield Park,2176.0,2016,4.0,832444.44,790000.0,9,South West
Greenfield Park,2176.0,2016,5.0,657000.0,657000.0,1,South West
Greenfield Park,2176.0,2016,6.0,880000.0,880000.0,1,South West
Greenfield Park,2176.0,2017,3.0,756250.0,806500.0,12,South West
Greenfield Park,2176.0,2017,4.0,857050.0,865000.0,10,South West
Greenfield Park,2176.0,2017,5.0,1204000.0,1120000.0,4,South West
Greenfield Park,2176.0,2018,3.0,713235.71,750000.0,7,South West
Greenfield Park,2176.0,2018,4.0,876555.56,830000.0,9,South West
Greenfield Park,2176.0,2018,5.0,950166.67,908000.0,6,South West
Greenfield Park,2176.0,2018,6.0,1055000.0,1055000.0,1,South West
Greenfield Park,2176.0,2019,2.0,450000.0,450000.0,1,South West
Greenfield Park,2176.0,2019,3.0,671200.0,665000.0,5,South West
Greenfield Park,2176.0,2019,4.0,812500.0,812500.0,2,South West
Greenfield Park,2176.0,2019,5.0,770000.0,770000.0,1,South West
Greenfield Park,2176.0,2020,4.0,1185000.0,1185000.0,1,South West
Greenfield Park,2176.0,2020,5.0,1000000.0,1000000.0,1,South West
Greenfield Park,2176.0,2021,4.0,1179333.33,1180000.0,3,South West
Greenfield Park,2176.0,2021,5.0,1397500.0,1397500.0,2,South West
Greenfield Park,2176.0,2021,6.0,1100000.0,1100000.0,1,South West
Greenhills Beach,2230.0,2014,4.0,1775000.0,1775000.0,1,Sutherland Shire
Greenhills Beach,2230.0,2015,4.0,2173333.33,2200000.0,3,Sutherland Shire
Greenhills Beach,2230.0,2015,5.0,1862500.0,1862500.0,4,Sutherland Shire
Greenhills Beach,2230.0,2016,4.0,2270000.0,2270000.0,1,Sutherland Shire
Greenhills Beach,2230.0,2016,5.0,2030000.0,2000000.0,3,Sutherland Shire
Greenhills Beach,2230.0,2017,0.0,1617500.0,1617500.0,2,Sutherland Shire
Greenhills Beach,2230.0,2017,4.0,2121666.67,2105000.0,3,Sutherland Shire
Greenhills Beach,2230.0,2017,5.0,2330400.0,2310000.0,5,Sutherland Shire
Greenhills Beach,2230.0,2018,5.0,2458750.0,2407500.0,4,Sutherland Shire
Greenhills Beach,2230.0,2018,6.0,2210000.0,2210000.0,2,Sutherland Shire
Greenhills Beach,2230.0,2019,4.0,2025000.0,2025000.0,1,Sutherland Shire
Greenhills Beach,2230.0,2019,5.0,2238333.33,2100000.0,3,Sutherland Shire
Greenhills Beach,2230.0,2019,6.0,3100000.0,3100000.0,1,Sutherland Shire
Greenhills Beach,2230.0,2020,0.0,1825000.0,1825000.0,1,Sutherland Shire
Greenhills Beach,2230.0,2020,5.0,3040666.67,2382000.0,3,Sutherland Shire
Greenhills Beach,2230.0,2021,5.0,2670333.33,2656000.0,3,Sutherland Shire
Greenwich,2065.0,2007,4.0,1400000.0,1400000.0,1,Lower North Shore
Greenwich,2065.0,2008,2.0,860000.0,860000.0,1,Lower North Shore
Greenwich,2065.0,2008,3.0,1173400.0,1100000.0,5,Lower North Shore
Greenwich,2065.0,2008,4.0,2222500.0,2050000.0,4,Lower North Shore
Greenwich,2065.0,2008,5.0,1900000.0,1900000.0,1,Lower North Shore
Greenwich,2065.0,2009,4.0,1500250.0,1500500.0,4,Lower North Shore
Greenwich,2065.0,2009,5.0,1065000.0,1065000.0,1,Lower North Shore
Greenwich,2065.0,2010,2.0,945000.0,945000.0,1,Lower North Shore
Greenwich,2065.0,2010,3.0,1077500.0,1077500.0,2,Lower North Shore
Greenwich,2065.0,2010,4.0,1848625.0,1805000.0,8,Lower North Shore
Greenwich,2065.0,2010,5.0,4500000.0,4500000.0,1,Lower North Shore
Greenwich,2065.0,2011,2.0,447000.0,447000.0,1,Lower North Shore
Greenwich,2065.0,2011,3.0,996750.0,948500.0,4,Lower North Shore
Greenwich,2065.0,2011,4.0,1390500.0,1390500.0,2,Lower North Shore
Greenwich,2065.0,2011,5.0,2210000.0,2210000.0,1,Lower North Shore
Greenwich,2065.0,2012,2.0,858500.0,858500.0,2,Lower North Shore
Greenwich,2065.0,2012,3.0,1427500.0,1427500.0,2,Lower North Shore
Greenwich,2065.0,2012,4.0,1375000.0,1375000.0,2,Lower North Shore
Greenwich,2065.0,2013,2.0,1390000.0,1300000.0,3,Lower North Shore
Greenwich,2065.0,2013,3.0,1135666.67,1200000.0,3,Lower North Shore
Greenwich,2065.0,2013,4.0,1648666.67,1835000.0,3,Lower North Shore
Greenwich,2065.0,2013,5.0,2361250.0,1975000.0,4,Lower North Shore
Greenwich,2065.0,2014,3.0,1667600.0,1630500.0,10,Lower North Shore
Greenwich,2065.0,2014,4.0,2317092.31,2000000.0,13,Lower North Shore
Greenwich,2065.0,2014,5.0,2481937.5,2382500.0,8,Lower North Shore
Greenwich,2065.0,2015,2.0,1382000.0,1370000.0,3,Lower North Shore
Greenwich,2065.0,2015,3.0,1786187.5,1855000.0,16,Lower North Shore
Greenwich,2065.0,2015,4.0,2327300.0,2172500.0,10,Lower North Shore
Greenwich,2065.0,2015,5.0,3148906.25,3000000.0,16,Lower North Shore
Greenwich,2065.0,2016,2.0,1614000.0,1476000.0,5,Lower North Shore
Greenwich,2065.0,2016,3.0,2178333.33,2215000.0,9,Lower North Shore
Greenwich,2065.0,2016,4.0,2490363.64,2365000.0,11,Lower North Shore
Greenwich,2065.0,2016,5.0,2893272.73,2590000.0,11,Lower North Shore
Greenwich,2065.0,2017,2.0,1515000.0,1515000.0,1,Lower North Shore
Greenwich,2065.0,2017,3.0,2375625.0,2200000.0,16,Lower North Shore
Greenwich,2065.0,2017,4.0,2612133.33,2560000.0,15,Lower North Shore
Greenwich,2065.0,2017,5.0,2941250.0,2940000.0,4,Lower North Shore
Greenwich,2065.0,2018,2.0,1891666.67,2000000.0,3,Lower North Shore
Greenwich,2065.0,2018,3.0,2603728.57,2595000.0,7,Lower North Shore
Greenwich,2065.0,2018,4.0,3130666.67,3095000.0,12,Lower North Shore
Greenwich,2065.0,2018,5.0,3796200.0,4200000.0,5,Lower North Shore
Greenwich,2065.0,2019,2.0,1665000.0,1665000.0,1,Lower North Shore
Greenwich,2065.0,2019,3.0,1425000.0,1425000.0,1,Lower North Shore
Greenwich,2065.0,2019,4.0,2132500.0,2132500.0,2,Lower North Shore
Greenwich,2065.0,2020,3.0,2132500.0,2132500.0,2,Lower North Shore
Greenwich,2065.0,2020,4.0,1890000.0,1890000.0,1,Lower North Shore
Greenwich,2065.0,2021,2.0,1280000.0,1280000.0,1,Lower North Shore
Greenwich,2065.0,2021,3.0,3448333.33,3490000.0,3,Lower North Shore
Greenwich,2065.0,2021,4.0,4570000.0,4560000.0,4,Lower North Shore
Greenwich,2065.0,2021,5.0,5950000.0,5950000.0,1,Lower North Shore
Guildford,2161.0,2011,3.0,380000.0,380000.0,1,Western Suburbs
Guildford,2161.0,2011,4.0,450000.0,450000.0,1,Western Suburbs
Guildford,2161.0,2012,2.0,436218.75,415000.0,16,Western Suburbs
Guildford,2161.0,2012,3.0,454220.16,455500.0,62,Western Suburbs
Guildford,2161.0,2012,4.0,522846.15,512500.0,26,Western Suburbs
Guildford,2161.0,2012,5.0,647500.0,647500.0,2,Western Suburbs
Guildford,2161.0,2012,6.0,1000000.0,1000000.0,1,Western Suburbs
Guildford,2161.0,2013,0.0,310000.0,310000.0,1,Western Suburbs
Guildford,2161.0,2013,1.0,800000.0,800000.0,1,Western Suburbs
Guildford,2161.0,2013,2.0,461716.67,420000.0,9,Western Suburbs
Guildford,2161.0,2013,3.0,496485.23,471500.0,64,Western Suburbs
Guildford,2161.0,2013,4.0,582205.88,565000.0,17,Western Suburbs
Guildford,2161.0,2013,5.0,650750.0,643000.0,4,Western Suburbs
Guildford,2161.0,2013,6.0,586500.0,586500.0,2,Western Suburbs
Guildford,2161.0,2013,7.0,881000.0,881000.0,1,Western Suburbs
Guildford,2161.0,2014,1.0,305000.0,305000.0,1,Western Suburbs
Guildford,2161.0,2014,2.0,550081.53,510000.0,19,Western Suburbs
Guildford,2161.0,2014,3.0,601663.91,595000.0,88,Western Suburbs
Guildford,2161.0,2014,4.0,862250.0,718000.0,42,Western Suburbs
Guildford,2161.0,2014,5.0,780000.0,777500.0,8,Western Suburbs
Guildford,2161.0,2014,6.0,865250.0,870000.0,4,Western Suburbs
Guildford,2161.0,2014,7.0,769000.0,769000.0,2,Western Suburbs
Guildford,2161.0,2014,13.0,1770000.0,1770000.0,1,Western Suburbs
Guildford,2161.0,2015,1.0,920000.0,920000.0,1,Western Suburbs
Guildford,2161.0,2015,2.0,700068.18,703500.0,22,Western Suburbs
Guildford,2161.0,2015,3.0,784417.94,730000.0,83,Western Suburbs
Guildford,2161.0,2015,4.0,843837.33,800250.0,42,Western Suburbs
Guildford,2161.0,2015,5.0,971710.53,820000.0,19,Western Suburbs
Guildford,2161.0,2015,6.0,1148666.67,986000.0,6,Western Suburbs
Guildford,2161.0,2015,7.0,1230000.0,1230000.0,2,Western Suburbs
Guildford,2161.0,2016,1.0,1895000.0,1895000.0,2,Western Suburbs
Guildford,2161.0,2016,2.0,733051.36,675000.0,22,Western Suburbs
Guildford,2161.0,2016,3.0,785856.14,742000.0,95,Western Suburbs
Guildford,2161.0,2016,4.0,812083.28,802000.0,39,Western Suburbs
Guildford,2161.0,2016,5.0,880230.77,830000.0,13,Western Suburbs
Guildford,2161.0,2016,6.0,1290000.0,1290000.0,1,Western Suburbs
Guildford,2161.0,2016,7.0,1005000.0,1005000.0,2,Western Suburbs
Guildford,2161.0,2016,8.0,2325000.0,2325000.0,1,Western Suburbs
Guildford,2161.0,2017,0.0,4275000.0,4275000.0,1,Western Suburbs
Guildford,2161.0,2017,2.0,747451.5,722500.0,22,Western Suburbs
Guildford,2161.0,2017,3.0,828373.34,795000.0,83,Western Suburbs
Guildford,2161.0,2017,4.0,863447.33,839500.0,46,Western Suburbs
Guildford,2161.0,2017,5.0,975979.17,884000.0,24,Western Suburbs
Guildford,2161.0,2017,6.0,1035016.67,975050.0,3,Western Suburbs
Guildford,2161.0,2017,7.0,1460000.0,1460000.0,1,Western Suburbs
Guildford,2161.0,2017,8.0,1170000.0,1170000.0,1,Western Suburbs
Guildford,2161.0,2018,2.0,653959.38,658500.0,8,Western Suburbs
Guildford,2161.0,2018,3.0,766218.67,741500.0,60,Western Suburbs
Guildford,2161.0,2018,4.0,843319.44,818500.0,36,Western Suburbs
Guildford,2161.0,2018,5.0,894846.15,835000.0,13,Western Suburbs
Guildford,2161.0,2018,6.0,1046250.0,980000.0,8,Western Suburbs
Guildford,2161.0,2018,7.0,1153000.0,1153000.0,2,Western Suburbs
Guildford,2161.0,2019,2.0,630625.0,615000.0,4,Western Suburbs
Guildford,2161.0,2019,3.0,728980.77,690000.0,26,Western Suburbs
Guildford,2161.0,2019,4.0,737926.92,735000.0,13,Western Suburbs
Guildford,2161.0,2019,5.0,867500.0,800000.0,4,Western Suburbs
Guildford,2161.0,2019,6.0,2200000.0,2200000.0,1,Western Suburbs
Guildford,2161.0,2021,2.0,1050000.0,1050000.0,1,Western Suburbs
Guildford,2161.0,2021,3.0,980000.0,1000000.0,3,Western Suburbs
Guildford,2161.0,2021,4.0,1057000.0,1000000.0,3,Western Suburbs
Guildford,2161.0,2021,6.0,1055000.0,1055000.0,1,Western Suburbs
Guildford,2161.0,2021,7.0,1956750.0,1956750.0,2,Western Suburbs
Guildford,2161.0,2021,8.0,2000000.0,2000000.0,1,Western Suburbs
Guildford West,2161.0,2011,2.0,343686.0,343686.0,1,Western Suburbs
Guildford West,2161.0,2011,3.0,430750.0,430750.0,2,Western Suburbs
Guildford West,2161.0,2011,4.0,417000.0,417000.0,1,Western Suburbs
Guildford West,2161.0,2012,2.0,390000.0,390000.0,2,Western Suburbs
Guildford West,2161.0,2012,3.0,469400.0,461000.0,9,Western Suburbs
Guildford West,2161.0,2012,4.0,529142.86,520000.0,7,Western Suburbs
Guildford West,2161.0,2012,5.0,560000.0,560000.0,1,Western Suburbs
Guildford West,2161.0,2013,2.0,480500.0,480500.0,1,Western Suburbs
Guildford West,2161.0,2013,3.0,474706.5,458000.0,14,Western Suburbs
Guildford West,2161.0,2013,4.0,505000.0,505000.0,2,Western Suburbs
Guildford West,2161.0,2013,5.0,665500.0,665500.0,1,Western Suburbs
Guildford West,2161.0,2014,1.0,380000.0,380000.0,1,Western Suburbs
Guildford West,2161.0,2014,2.0,1272333.33,492000.0,3,Western Suburbs
Guildford West,2161.0,2014,3.0,549214.29,550750.0,14,Western Suburbs
Guildford West,2161.0,2014,4.0,633333.33,650000.0,3,Western Suburbs
Guildford West,2161.0,2014,5.0,718750.0,762500.0,4,Western Suburbs
Guildford West,2161.0,2015,2.0,555000.0,535000.0,3,Western Suburbs
Guildford West,2161.0,2015,3.0,662571.43,630000.0,7,Western Suburbs
Guildford West,2161.0,2015,4.0,763000.0,745000.0,5,Western Suburbs
Guildford West,2161.0,2015,5.0,755000.0,755000.0,1,Western Suburbs
Guildford West,2161.0,2016,3.0,770428.57,735000.0,7,Western Suburbs
Guildford West,2161.0,2016,4.0,871000.0,927000.0,3,Western Suburbs
Guildford West,2161.0,2017,3.0,770070.2,720000.0,5,Western Suburbs
Guildford West,2161.0,2017,4.0,750000.0,750000.0,1,Western Suburbs
Guildford West,2161.0,2017,5.0,882500.0,882500.0,1,Western Suburbs
Guildford West,2161.0,2018,3.0,831650.0,885000.0,3,Western Suburbs
Guildford West,2161.0,2018,4.0,870000.0,900000.0,3,Western Suburbs
Guildford West,2161.0,2019,3.0,780000.0,840000.0,3,Western Suburbs
Guildford West,2161.0,2019,4.0,715000.0,715000.0,1,Western Suburbs
Guildford West,2161.0,2021,5.0,1140000.0,1140000.0,1,Western Suburbs
Gymea,2227.0,2007,3.0,541250.0,541250.0,2,Sutherland Shire
Gymea,2227.0,2007,4.0,640000.0,640000.0,1,Sutherland Shire
Gymea,2227.0,2008,2.0,412000.0,412000.0,1,Sutherland Shire
Gymea,2227.0,2008,3.0,560642.86,561000.0,7,Sutherland Shire
Gymea,2227.0,2008,4.0,696250.0,682500.0,4,Sutherland Shire
Gymea,2227.0,2009,1.0,568000.0,568000.0,1,Sutherland Shire
Gymea,2227.0,2009,2.0,431416.67,452500.0,6,Sutherland Shire
Gymea,2227.0,2009,3.0,563681.82,559000.0,22,Sutherland Shire
Gymea,2227.0,2009,4.0,689500.0,692500.0,4,Sutherland Shire
Gymea,2227.0,2009,5.0,738750.0,738750.0,2,Sutherland Shire
Gymea,2227.0,2010,2.0,493875.0,493875.0,2,Sutherland Shire
Gymea,2227.0,2010,3.0,605035.71,596250.0,14,Sutherland Shire
Gymea,2227.0,2010,4.0,711414.29,720000.0,7,Sutherland Shire
Gymea,2227.0,2011,2.0,594000.0,545000.0,5,Sutherland Shire
Gymea,2227.0,2011,3.0,635940.73,620000.0,26,Sutherland Shire
Gymea,2227.0,2011,4.0,716840.0,720000.0,5,Sutherland Shire
Gymea,2227.0,2011,5.0,766650.0,750000.0,3,Sutherland Shire
Gymea,2227.0,2011,6.0,1125000.0,1125000.0,1,Sutherland Shire
Gymea,2227.0,2012,2.0,575255.0,550000.0,6,Sutherland Shire
Gymea,2227.0,2012,3.0,677379.75,673500.0,8,Sutherland Shire
Gymea,2227.0,2012,4.0,824158.33,784475.0,6,Sutherland Shire
Gymea,2227.0,2012,5.0,819000.0,819000.0,1,Sutherland Shire
Gymea,2227.0,2013,2.0,569110.0,586050.0,5,Sutherland Shire
Gymea,2227.0,2013,3.0,721017.88,720000.0,34,Sutherland Shire
Gymea,2227.0,2013,4.0,896347.5,868500.0,8,Sutherland Shire
Gymea,2227.0,2013,5.0,801250.0,801250.0,2,Sutherland Shire
Gymea,2227.0,2013,6.0,937500.0,937500.0,2,Sutherland Shire
Gymea,2227.0,2014,2.0,740346.15,695000.0,13,Sutherland Shire
Gymea,2227.0,2014,3.0,933582.61,760000.0,46,Sutherland Shire
Gymea,2227.0,2014,4.0,966500.0,950000.0,15,Sutherland Shire
Gymea,2227.0,2014,5.0,890000.0,890000.0,1,Sutherland Shire
Gymea,2227.0,2014,6.0,1022500.0,1022500.0,2,Sutherland Shire
Gymea,2227.0,2014,8.0,1475000.0,1475000.0,1,Sutherland Shire
Gymea,2227.0,2015,2.0,759384.62,740000.0,13,Sutherland Shire
Gymea,2227.0,2015,3.0,982001.22,970000.0,41,Sutherland Shire
Gymea,2227.0,2015,4.0,1181630.43,1200000.0,23,Sutherland Shire
Gymea,2227.0,2015,5.0,1475000.0,1475000.0,1,Sutherland Shire
Gymea,2227.0,2015,6.0,1270000.0,1270000.0,1,Sutherland Shire
Gymea,2227.0,2016,2.0,779818.18,770000.0,11,Sutherland Shire
Gymea,2227.0,2016,3.0,1099136.32,1035000.0,31,Sutherland Shire
Gymea,2227.0,2016,4.0,1228636.36,1190000.0,11,Sutherland Shire
Gymea,2227.0,2016,5.0,1437000.0,1382500.0,4,Sutherland Shire
Gymea,2227.0,2017,2.0,859550.0,827500.0,10,Sutherland Shire
Gymea,2227.0,2017,3.0,1109544.98,1085000.0,45,Sutherland Shire
Gymea,2227.0,2017,4.0,1387000.0,1375000.0,19,Sutherland Shire
Gymea,2227.0,2017,5.0,1789400.0,2050000.0,5,Sutherland Shire
Gymea,2227.0,2017,6.0,1381000.0,1381000.0,2,Sutherland Shire
Gymea,2227.0,2018,2.0,871700.0,810000.0,10,Sutherland Shire
Gymea,2227.0,2018,3.0,1075729.73,1040000.0,37,Sutherland Shire
Gymea,2227.0,2018,4.0,1272071.43,1240500.0,14,Sutherland Shire
Gymea,2227.0,2018,5.0,1502666.67,1325000.0,3,Sutherland Shire
Gymea,2227.0,2018,6.0,1300000.0,1300000.0,1,Sutherland Shire
Gymea,2227.0,2019,2.0,695750.0,695750.0,2,Sutherland Shire
Gymea,2227.0,2019,3.0,891423.24,905000.0,21,Sutherland Shire
Gymea,2227.0,2019,4.0,1102278.57,1010000.0,7,Sutherland Shire
Gymea,2227.0,2020,2.0,608000.0,608000.0,1,Sutherland Shire
Gymea,2227.0,2020,3.0,1001000.0,1060000.0,3,Sutherland Shire
Gymea,2227.0,2020,4.0,1263000.0,1263000.0,1,Sutherland Shire
Gymea,2227.0,2020,6.0,4270000.0,4270000.0,1,Sutherland Shire
Gymea,2227.0,2021,3.0,1968000.0,1940000.0,4,Sutherland Shire
Gymea,2227.0,2021,4.0,2169333.33,2178000.0,3,Sutherland Shire
Gymea Bay,2227.0,2007,2.0,585000.0,585000.0,1,Sutherland Shire
Gymea Bay,2227.0,2007,3.0,1410000.0,1410000.0,1,Sutherland Shire
Gymea Bay,2227.0,2007,4.0,755000.0,755000.0,1,Sutherland Shire
Gymea Bay,2227.0,2007,5.0,1020000.0,680000.0,3,Sutherland Shire
Gymea Bay,2227.0,2008,2.0,580000.0,580000.0,1,Sutherland Shire
Gymea Bay,2227.0,2008,3.0,634646.43,596750.0,14,Sutherland Shire
Gymea Bay,2227.0,2008,4.0,833500.0,790000.0,5,Sutherland Shire
Gymea Bay,2227.0,2008,5.0,762500.0,762500.0,2,Sutherland Shire
Gymea Bay,2227.0,2008,6.0,2320000.0,2320000.0,1,Sutherland Shire
Gymea Bay,2227.0,2009,3.0,739133.33,695000.0,15,Sutherland Shire
Gymea Bay,2227.0,2009,4.0,921583.55,920000.0,31,Sutherland Shire
Gymea Bay,2227.0,2009,5.0,956833.33,925000.0,3,Sutherland Shire
Gymea Bay,2227.0,2010,2.0,594666.67,542000.0,3,Sutherland Shire
Gymea Bay,2227.0,2010,3.0,812870.0,734750.0,20,Sutherland Shire
Gymea Bay,2227.0,2010,4.0,1097294.12,1050000.0,17,Sutherland Shire
Gymea Bay,2227.0,2010,5.0,1227590.0,1300000.0,5,Sutherland Shire
Gymea Bay,2227.0,2010,6.0,2250000.0,2250000.0,1,Sutherland Shire
Gymea Bay,2227.0,2011,2.0,565881.33,581000.0,3,Sutherland Shire
Gymea Bay,2227.0,2011,3.0,724813.8,717257.0,15,Sutherland Shire
Gymea Bay,2227.0,2011,4.0,926068.18,902500.0,22,Sutherland Shire
Gymea Bay,2227.0,2011,5.0,1227166.67,1180000.0,6,Sutherland Shire
Gymea Bay,2227.0,2012,2.0,746666.67,825000.0,3,Sutherland Shire
Gymea Bay,2227.0,2012,3.0,744509.86,740000.0,21,Sutherland Shire
Gymea Bay,2227.0,2012,4.0,871131.38,850000.0,29,Sutherland Shire
Gymea Bay,2227.0,2012,5.0,1011000.0,980000.0,5,Sutherland Shire
Gymea Bay,2227.0,2012,6.0,986500.0,986500.0,2,Sutherland Shire
Gymea Bay,2227.0,2013,2.0,768000.0,768000.0,2,Sutherland Shire
Gymea Bay,2227.0,2013,3.0,787333.33,800000.0,21,Sutherland Shire
Gymea Bay,2227.0,2013,4.0,1010507.81,947500.0,32,Sutherland Shire
Gymea Bay,2227.0,2013,5.0,1197666.67,1041000.0,3,Sutherland Shire
Gymea Bay,2227.0,2014,2.0,763100.0,750000.0,5,Sutherland Shire
Gymea Bay,2227.0,2014,3.0,936545.45,933000.0,22,Sutherland Shire
Gymea Bay,2227.0,2014,4.0,1037610.26,1020000.0,39,Sutherland Shire
Gymea Bay,2227.0,2014,5.0,1428857.14,1337000.0,7,Sutherland Shire
Gymea Bay,2227.0,2015,2.0,902500.0,902500.0,2,Sutherland Shire
Gymea Bay,2227.0,2015,3.0,1166916.67,1097000.0,24,Sutherland Shire
Gymea Bay,2227.0,2015,4.0,1378253.42,1278500.0,38,Sutherland Shire
Gymea Bay,2227.0,2015,5.0,1573583.33,1500000.0,12,Sutherland Shire
Gymea Bay,2227.0,2015,7.0,1900000.0,1900000.0,1,Sutherland Shire
Gymea Bay,2227.0,2016,2.0,1135250.0,1210500.0,4,Sutherland Shire
Gymea Bay,2227.0,2016,3.0,1162802.63,1125000.0,19,Sutherland Shire
Gymea Bay,2227.0,2016,4.0,1439000.0,1365000.0,23,Sutherland Shire
Gymea Bay,2227.0,2016,5.0,1606625.0,1630500.0,8,Sutherland Shire
Gymea Bay,2227.0,2016,6.0,2325000.0,2325000.0,1,Sutherland Shire
Gymea Bay,2227.0,2016,7.0,3300000.0,3300000.0,1,Sutherland Shire
Gymea Bay,2227.0,2017,2.0,1395000.0,1395000.0,2,Sutherland Shire
Gymea Bay,2227.0,2017,3.0,1263413.04,1275000.0,23,Sutherland Shire
Gymea Bay,2227.0,2017,4.0,1498142.59,1420000.0,27,Sutherland Shire
Gymea Bay,2227.0,2017,5.0,1888769.23,1550000.0,13,Sutherland Shire
Gymea Bay,2227.0,2017,6.0,1456000.0,1456000.0,1,Sutherland Shire
Gymea Bay,2227.0,2018,1.0,1600000.0,1600000.0,1,Sutherland Shire
Gymea Bay,2227.0,2018,2.0,1178660.0,1258300.0,5,Sutherland Shire
Gymea Bay,2227.0,2018,3.0,1156062.5,1125000.0,32,Sutherland Shire
Gymea Bay,2227.0,2018,4.0,1366000.0,1340000.0,32,Sutherland Shire
Gymea Bay,2227.0,2018,5.0,1522531.25,1367500.0,16,Sutherland Shire
Gymea Bay,2227.0,2018,6.0,1280000.0,1280000.0,1,Sutherland Shire
