Date,suburb,postalCode,sellPrice,bed,bath,car,propType,year,SydneyRegion
2015-09-05,Croydon Park,2133.0,1610000,3.0,3,1.0,house,2015,Inner West
2015-09-05,Croydon Park,2133.0,1410000,3.0,2,2.0,house,2015,Inner West
2015-09-05,Croydon Park,2133.0,1400000,4.0,2,2.0,house,2015,Inner West
2015-09-05,Croydon Park,2133.0,1050000,3.0,1,2.0,house,2015,Inner West
2015-08-29,Croydon Park,2133.0,1210000,4.0,3,2.0,townhouse,2015,Inner West
2015-08-29,Croydon Park,2133.0,1195000,4.0,3,2.0,duplex/semi-detached,2015,Inner West
2015-08-22,Croydon Park,2133.0,2355000,4.0,3,4.0,house,2015,Inner West
2015-08-22,Croydon Park,2133.0,1180000,3.0,1,1.0,house,2015,Inner West
2015-08-08,Croydon Park,2133.0,1325000,3.0,2,1.0,house,2015,Inner West
2015-08-01,Croydon Park,2133.0,1165000,3.0,2,1.0,house,2015,Inner West
2015-07-25,Croydon Park,2133.0,1656500,2.0,1,1.0,house,2015,Inner West
2015-07-25,Croydon Park,2133.0,1400000,4.0,1,2.0,house,2015,Inner West
2015-07-25,Croydon Park,2133.0,1400000,3.0,1,2.0,house,2015,Inner West
2015-07-18,Croydon Park,2133.0,1137000,4.0,3,2.0,townhouse,2015,Inner West
2015-07-11,Croydon Park,2133.0,1412000,3.0,3,2.0,house,2015,Inner West
2015-07-04,Croydon Park,2133.0,1320000,4.0,1,4.0,house,2015,Inner West
2015-06-29,Croydon Park,2133.0,1450000,3.0,2,1.0,house,2015,Inner West
2015-06-20,Croydon Park,2133.0,2100000,5.0,3,2.0,house,2015,Inner West
2015-06-20,Croydon Park,2133.0,1565000,3.0,2,2.0,house,2015,Inner West
2015-06-06,Croydon Park,2133.0,1541500,3.0,1,1.0,house,2015,Inner West
2015-05-30,Croydon Park,2133.0,1505000,4.0,2,2.0,house,2015,Inner West
2015-05-23,Croydon Park,2133.0,1420000,3.0,2,3.0,house,2015,Inner West
2015-05-09,Croydon Park,2133.0,1800000,5.0,4,2.0,house,2015,Inner West
2015-05-09,Croydon Park,2133.0,840000,2.0,2,2.0,townhouse,2015,Inner West
2015-04-22,Croydon Park,2133.0,1900000,4.0,4,3.0,house,2015,Inner West
2015-04-10,Croydon Park,2133.0,708200,2.0,1,2.0,townhouse,2015,Inner West
2015-03-07,Croydon Park,2133.0,1250000,3.0,3,2.0,house,2015,Inner West
2015-02-28,Croydon Park,2133.0,1078000,3.0,2,1.0,house,2015,Inner West
2014-09-27,Croydon Park,2133.0,1791000,4.0,4,3.0,house,2014,Inner West
2014-06-21,Croydon Park,2133.0,1153000,3.0,1,2.0,house,2014,Inner West
2014-05-22,Croydon Park,2133.0,1370000,5.0,3,2.0,house,2014,Inner West
2011-09-13,Croydon Park,2133.0,752000,3.0,1,1.0,house,2011,Inner West
2011-05-27,Croydon Park,2133.0,870000,3.0,2,2.0,house,2011,Inner West
2019-05-13,Croydon Park,2133.0,882500,3.0,2,2.0,townhouse,2019,Inner West
2019-04-13,Croydon Park,2133.0,1252000,3.0,1,1.0,house,2019,Inner West
2019-01-14,Croydon Park,2133.0,2300000,4.0,2,2.0,house,2019,Inner West
2018-08-04,Croydon Park,2133.0,950000,3.0,2,2.0,townhouse,2018,Inner West
2018-06-09,Croydon Park,2133.0,1030000,3.0,2,2.0,villa,2018,Inner West
2018-05-19,Croydon Park,2133.0,1000000,3.0,2,2.0,villa,2018,Inner West
2018-04-14,Croydon Park,2133.0,1020000,2.0,2,3.0,duplex/semi-detached,2018,Inner West
2017-12-18,Croydon Park,2133.0,1212000,3.0,1,2.0,house,2017,Inner West
2017-11-03,Croydon Park,2133.0,1065000,3.0,1,1.0,duplex/semi-detached,2017,Inner West
2017-07-19,Croydon Park,2133.0,915000,3.0,2,1.0,townhouse,2017,Inner West
2017-07-08,Croydon Park,2133.0,1520000,3.0,1,1.0,house,2017,Inner West
2017-06-28,Croydon Park,2133.0,1500000,3.0,2,2.0,house,2017,Inner West
2017-05-19,Croydon Park,2133.0,1515000,3.0,2,2.0,house,2017,Inner West
2017-04-10,Croydon Park,2133.0,1403000,2.0,1,2.0,house,2017,Inner West
2016-11-19,Croydon Park,2133.0,882000,2.0,1,1.0,house,2016,Inner West
2016-10-29,Croydon Park,2133.0,1530000,4.0,1,2.0,house,2016,Inner West
2016-05-03,Croydon Park,2133.0,1388000,5.0,2,2.0,house,2016,Inner West
2016-04-11,Croydon Park,2133.0,1175000,3.0,1,1.0,house,2016,Inner West
2015-08-29,Croydon Park,2133.0,1749000,3.0,2,6.0,house,2015,Inner West
2015-08-29,Croydon Park,2133.0,1165000,3.0,1,1.0,house,2015,Inner West
2015-08-24,Croydon Park,2133.0,1720000,3.0,2,2.0,house,2015,Inner West
2015-07-13,Croydon Park,2133.0,1350000,3.0,2,1.0,house,2015,Inner West
2015-07-04,Croydon Park,2133.0,1605000,4.0,2,2.0,house,2015,Inner West
2015-07-04,Croydon Park,2133.0,1188000,4.0,2,2.0,house,2015,Inner West
2015-06-27,Croydon Park,2133.0,1566000,4.0,2,2.0,house,2015,Inner West
2015-05-27,Croydon Park,2133.0,1090000,3.0,1,4.0,house,2015,Inner West
2015-05-23,Croydon Park,2133.0,1320000,3.0,2,1.0,house,2015,Inner West
2015-05-23,Croydon Park,2133.0,995000,2.0,1,4.0,duplex/semi-detached,2015,Inner West
2015-05-09,Croydon Park,2133.0,986000,3.0,1,2.0,house,2015,Inner West
2015-05-02,Croydon Park,2133.0,1240000,3.0,1,1.0,house,2015,Inner West
2015-04-18,Croydon Park,2133.0,937000,2.0,1,1.0,duplex/semi-detached,2015,Inner West
2015-04-09,Croydon Park,2133.0,1225000,5.0,3,2.0,house,2015,Inner West
2015-03-21,Croydon Park,2133.0,1735000,4.0,3,3.0,house,2015,Inner West
2015-03-14,Croydon Park,2133.0,1150000,3.0,2,3.0,house,2015,Inner West
2015-03-14,Croydon Park,2133.0,1050000,3.0,2,1.0,house,2015,Inner West
2015-03-09,Croydon Park,2133.0,1150000,3.0,2,3.0,house,2015,Inner West
2015-02-21,Croydon Park,2133.0,905000,2.0,1,2.0,house,2015,Inner West
2015-02-14,Croydon Park,2133.0,1286000,2.0,1,2.0,house,2015,Inner West
2015-02-06,Croydon Park,2133.0,623000,2.0,1,1.0,villa,2015,Inner West
2015-02-04,Croydon Park,2133.0,828000,2.0,2,2.0,townhouse,2015,Inner West
2015-01-14,Croydon Park,2133.0,720000,2.0,2,2.0,townhouse,2015,Inner West
2014-12-22,Croydon Park,2133.0,688000,2.0,2,2.0,townhouse,2014,Inner West
2014-12-18,Croydon Park,2133.0,850000,3.0,2,2.0,townhouse,2014,Inner West
2014-12-18,Croydon Park,2133.0,780000,2.0,2,1.0,townhouse,2014,Inner West
2014-12-17,Croydon Park,2133.0,950000,3.0,2,2.0,townhouse,2014,Inner West
2014-12-15,Croydon Park,2133.0,1000000,3.0,2,2.0,villa,2014,Inner West
2014-12-13,Croydon Park,2133.0,1130000,3.0,1,2.0,house,2014,Inner West
2014-12-13,Croydon Park,2133.0,918000,2.0,1,2.0,house,2014,Inner West
2014-12-13,Croydon Park,2133.0,894000,2.0,1,2.0,duplex/semi-detached,2014,Inner West
2014-12-13,Croydon Park,2133.0,831000,2.0,1,1.0,house,2014,Inner West
2014-12-08,Croydon Park,2133.0,1090000,4.0,2,2.0,house,2014,Inner West
2014-12-08,Croydon Park,2133.0,870000,2.0,1,2.0,duplex/semi-detached,2014,Inner West
2014-12-06,Croydon Park,2133.0,1090000,3.0,2,2.0,house,2014,Inner West
2014-12-06,Croydon Park,2133.0,1090000,3.0,1,1.0,house,2014,Inner West
2014-12-06,Croydon Park,2133.0,1000000,2.0,1,2.0,house,2014,Inner West
2014-12-06,Croydon Park,2133.0,995000,3.0,2,2.0,villa,2014,Inner West
2014-12-05,Croydon Park,2133.0,1470000,4.0,2,2.0,house,2014,Inner West
2014-11-24,Croydon Park,2133.0,1050000,3.0,1,2.0,house,2014,Inner West
2014-11-17,Croydon Park,2133.0,1075000,5.0,2,1.0,house,2014,Inner West
2014-11-15,Croydon Park,2133.0,1300000,5.0,3,3.0,house,2014,Inner West
2014-11-08,Croydon Park,2133.0,1400000,6.0,3,4.0,house,2014,Inner West
2014-10-27,Croydon Park,2133.0,1105000,3.0,1,3.0,house,2014,Inner West
2014-10-21,Croydon Park,2133.0,1070000,3.0,1,1.0,house,2014,Inner West
2014-10-18,Croydon Park,2133.0,1415000,4.0,2,2.0,house,2014,Inner West
2014-10-18,Croydon Park,2133.0,822000,2.0,1,1.0,townhouse,2014,Inner West
2014-10-17,Croydon Park,2133.0,3500000,8.0,4,3.0,house,2014,Inner West
2014-10-15,Croydon Park,2133.0,860000,3.0,2,2.0,townhouse,2014,Inner West
2014-10-04,Croydon Park,2133.0,1113000,3.0,1,2.0,house,2014,Inner West
2014-09-29,Croydon Park,2133.0,802000,2.0,1,2.0,house,2014,Inner West
2014-09-20,Croydon Park,2133.0,1870000,5.0,2,4.0,house,2014,Inner West
2014-09-20,Croydon Park,2133.0,1650000,4.0,4,3.0,house,2014,Inner West
2014-09-20,Croydon Park,2133.0,1560000,4.0,3,4.0,house,2014,Inner West
2014-09-20,Croydon Park,2133.0,1160000,3.0,2,1.0,house,2014,Inner West
2014-09-20,Croydon Park,2133.0,1023000,3.0,1,2.0,house,2014,Inner West
2014-09-17,Croydon Park,2133.0,1285000,4.0,3,2.0,house,2014,Inner West
2014-09-10,Croydon Park,2133.0,1435000,4.0,2,4.0,house,2014,Inner West
2014-09-05,Croydon Park,2133.0,1055000,4.0,2,2.0,house,2014,Inner West
2014-09-02,Croydon Park,2133.0,734000,2.0,1,1.0,duplex/semi-detached,2014,Inner West
2014-08-26,Croydon Park,2133.0,865000,3.0,1,2.0,house,2014,Inner West
2014-08-26,Croydon Park,2133.0,812000,2.0,1,2.0,house,2014,Inner West
2014-08-26,Croydon Park,2133.0,795000,2.0,2,1.0,townhouse,2014,Inner West
2014-08-26,Croydon Park,2133.0,527000,2.0,1,1.0,house,2014,Inner West
2014-08-25,Croydon Park,2133.0,1600000,7.0,4,4.0,house,2014,Inner West
2014-08-19,Croydon Park,2133.0,820000,2.0,1,2.0,house,2014,Inner West
2014-08-15,Croydon Park,2133.0,670000,2.0,2,2.0,villa,2014,Inner West
2014-08-11,Croydon Park,2133.0,1175000,3.0,2,5.0,house,2014,Inner West
2014-08-04,Croydon Park,2133.0,775000,2.0,1,1.0,house,2014,Inner West
2014-07-26,Croydon Park,2133.0,2190000,5.0,4,8.0,house,2014,Inner West
2014-07-21,Croydon Park,2133.0,1015000,4.0,3,3.0,house,2014,Inner West
2014-07-21,Croydon Park,2133.0,972000,3.0,1,2.0,house,2014,Inner West
2014-07-12,Croydon Park,2133.0,715500,2.0,1,2.0,house,2014,Inner West
2014-07-07,Croydon Park,2133.0,1356000,3.0,1,1.0,house,2014,Inner West
2014-07-01,Croydon Park,2133.0,725000,2.0,1,2.0,house,2014,Inner West
2014-06-28,Croydon Park,2133.0,1185000,6.0,3,2.0,house,2014,Inner West
2014-06-28,Croydon Park,2133.0,953000,3.0,2,3.0,house,2014,Inner West
2014-06-28,Croydon Park,2133.0,750000,2.0,1,2.0,house,2014,Inner West
2014-06-24,Croydon Park,2133.0,775000,2.0,1,1.0,house,2014,Inner West
2014-05-31,Croydon Park,2133.0,781000,3.0,1,3.0,house,2014,Inner West
2014-05-27,Croydon Park,2133.0,785000,2.0,1,2.0,house,2014,Inner West
2014-05-24,Croydon Park,2133.0,931000,3.0,1,1.0,house,2014,Inner West
2014-05-14,Croydon Park,2133.0,1380000,4.0,2,3.0,house,2014,Inner West
2014-05-10,Croydon Park,2133.0,977000,3.0,2,2.0,house,2014,Inner West
2014-05-07,Croydon Park,2133.0,982000,3.0,1,1.0,house,2014,Inner West
2014-05-07,Croydon Park,2133.0,893000,3.0,2,2.0,villa,2014,Inner West
2014-05-07,Croydon Park,2133.0,855000,3.0,1,1.0,house,2014,Inner West
2014-05-03,Croydon Park,2133.0,1405000,3.0,2,2.0,house,2014,Inner West
2014-05-03,Croydon Park,2133.0,770000,2.0,1,1.0,duplex/semi-detached,2014,Inner West
2014-04-16,Croydon Park,2133.0,912000,2.0,1,4.0,house,2014,Inner West
2014-04-16,Croydon Park,2133.0,905000,3.0,1,1.0,duplex/semi-detached,2014,Inner West
2014-04-12,Croydon Park,2133.0,1700000,5.0,3,3.0,house,2014,Inner West
2014-04-12,Croydon Park,2133.0,1300000,5.0,3,2.0,house,2014,Inner West
2014-04-12,Croydon Park,2133.0,970000,3.0,1,7.0,house,2014,Inner West
2014-04-04,Croydon Park,2133.0,1200000,3.0,2,1.0,house,2014,Inner West
2014-03-29,Croydon Park,2133.0,940000,4.0,2,4.0,house,2014,Inner West
2014-03-22,Croydon Park,2133.0,980000,3.0,1,1.0,house,2014,Inner West
2014-03-21,Croydon Park,2133.0,580000,2.0,1,1.0,townhouse,2014,Inner West
2014-03-19,Croydon Park,2133.0,805500,3.0,2,2.0,townhouse,2014,Inner West
2014-03-18,Croydon Park,2133.0,559000,2.0,2,1.0,townhouse,2014,Inner West
2014-03-15,Croydon Park,2133.0,1408000,4.0,3,2.0,house,2014,Inner West
2014-03-15,Croydon Park,2133.0,992000,4.0,1,8.0,house,2014,Inner West
2014-03-15,Croydon Park,2133.0,795000,2.0,1,1.0,house,2014,Inner West
2014-03-10,Croydon Park,2133.0,700000,3.0,1,2.0,house,2014,Inner West
2014-03-08,Croydon Park,2133.0,1480000,6.0,4,4.0,house,2014,Inner West
2014-03-08,Croydon Park,2133.0,950000,5.0,2,1.0,house,2014,Inner West
2014-03-01,Croydon Park,2133.0,1565000,4.0,2,2.0,house,2014,Inner West
2014-03-01,Croydon Park,2133.0,1102000,3.0,1,3.0,house,2014,Inner West
2014-02-22,Croydon Park,2133.0,2170000,1.0,1,3.0,warehouse,2014,Inner West
2014-02-22,Croydon Park,2133.0,1850000,5.0,3,5.0,house,2014,Inner West
2014-02-22,Croydon Park,2133.0,1570500,5.0,3,3.0,house,2014,Inner West
2014-02-21,Croydon Park,2133.0,855000,3.0,1,2.0,house,2014,Inner West
2014-02-20,Croydon Park,2133.0,470000,2.0,1,1.0,house,2014,Inner West
2014-01-24,Croydon Park,2133.0,1510000,6.0,5,4.0,house,2014,Inner West
2014-01-24,Croydon Park,2133.0,580000,2.0,1,1.0,townhouse,2014,Inner West
2014-01-15,Croydon Park,2133.0,968000,1.0,1,4.0,other,2014,Inner West
2014-01-03,Croydon Park,2133.0,791000,3.0,2,2.0,townhouse,2014,Inner West
2013-12-23,Croydon Park,2133.0,785000,4.0,2,3.0,house,2013,Inner West
2013-12-21,Croydon Park,2133.0,1175000,4.0,1,1.0,house,2013,Inner West
2013-12-20,Croydon Park,2133.0,871000,3.0,1,2.0,duplex/semi-detached,2013,Inner West
2013-12-14,Croydon Park,2133.0,650000,3.0,1,2.0,townhouse,2013,Inner West
2013-12-13,Croydon Park,2133.0,700000,3.0,1,1.0,house,2013,Inner West
2013-12-07,Croydon Park,2133.0,800000,2.0,2,1.0,duplex/semi-detached,2013,Inner West
2013-12-07,Croydon Park,2133.0,780000,2.0,1,1.0,house,2013,Inner West
2013-11-30,Croydon Park,2133.0,760500,3.0,1,2.0,duplex/semi-detached,2013,Inner West
2013-11-28,Croydon Park,2133.0,1050000,4.0,3,3.0,house,2013,Inner West
2013-11-22,Croydon Park,2133.0,875000,4.0,2,2.0,townhouse,2013,Inner West
2013-11-16,Croydon Park,2133.0,1400000,3.0,1,4.0,house,2013,Inner West
2013-11-16,Croydon Park,2133.0,1288000,4.0,2,3.0,house,2013,Inner West
2013-11-16,Croydon Park,2133.0,1230000,4.0,2,2.0,house,2013,Inner West
2013-11-16,Croydon Park,2133.0,735000,2.0,1,2.0,duplex/semi-detached,2013,Inner West
2013-11-11,Croydon Park,2133.0,750000,3.0,2,2.0,townhouse,2013,Inner West
2013-11-09,Croydon Park,2133.0,1340000,4.0,4,4.0,house,2013,Inner West
2013-11-09,Croydon Park,2133.0,841000,2.0,1,1.0,house,2013,Inner West
2013-11-04,Croydon Park,2133.0,770000,3.0,1,2.0,house,2013,Inner West
2013-11-02,Croydon Park,2133.0,1245000,3.0,1,3.0,house,2013,Inner West
2013-11-02,Croydon Park,2133.0,1209000,3.0,2,2.0,house,2013,Inner West
2013-11-02,Croydon Park,2133.0,1105000,4.0,2,1.0,house,2013,Inner West
2013-11-02,Croydon Park,2133.0,1050000,4.0,2,1.0,house,2013,Inner West
2013-11-02,Croydon Park,2133.0,702500,2.0,1,3.0,house,2013,Inner West
2013-11-01,Croydon Park,2133.0,1598888,5.0,3,4.0,house,2013,Inner West
2013-10-26,Croydon Park,2133.0,955000,3.0,1,2.0,house,2013,Inner West
2013-10-26,Croydon Park,2133.0,912000,3.0,2,1.0,house,2013,Inner West
2013-10-26,Croydon Park,2133.0,670000,3.0,2,2.0,townhouse,2013,Inner West
2013-10-25,Croydon Park,2133.0,822500,3.0,3,2.0,townhouse,2013,Inner West
2013-10-22,Croydon Park,2133.0,810000,2.0,2,2.0,house,2013,Inner West
2013-10-18,Croydon Park,2133.0,1130000,4.0,2,3.0,house,2013,Inner West
2013-10-12,Croydon Park,2133.0,975000,3.0,1,1.0,house,2013,Inner West
2013-10-11,Croydon Park,2133.0,937000,6.0,2,2.0,house,2013,Inner West
2013-10-05,Croydon Park,2133.0,1525000,4.0,2,1.0,house,2013,Inner West
2013-10-04,Croydon Park,2133.0,1188000,5.0,3,3.0,house,2013,Inner West
2013-09-28,Croydon Park,2133.0,1420000,4.0,2,2.0,house,2013,Inner West
2013-09-28,Croydon Park,2133.0,770000,3.0,1,2.0,house,2013,Inner West
2013-09-21,Croydon Park,2133.0,1030000,3.0,2,1.0,house,2013,Inner West
2013-09-19,Croydon Park,2133.0,800000,3.0,1,2.0,house,2013,Inner West
2013-09-14,Croydon Park,2133.0,986000,3.0,1,1.0,house,2013,Inner West
2013-09-14,Croydon Park,2133.0,792000,2.0,1,2.0,duplex/semi-detached,2013,Inner West
2013-09-14,Croydon Park,2133.0,661000,2.0,1,2.0,townhouse,2013,Inner West
2013-09-07,Croydon Park,2133.0,1220000,4.0,2,3.0,house,2013,Inner West
2013-09-05,Croydon Park,2133.0,1160000,5.0,3,4.0,house,2013,Inner West
2013-08-31,Croydon Park,2133.0,825000,3.0,3,4.0,townhouse,2013,Inner West
2013-08-24,Croydon Park,2133.0,1224000,4.0,3,2.0,house,2013,Inner West
2013-08-24,Croydon Park,2133.0,985000,3.0,2,1.0,duplex/semi-detached,2013,Inner West
2013-08-17,Croydon Park,2133.0,1018000,4.0,2,2.0,house,2013,Inner West
2013-08-17,Croydon Park,2133.0,901000,3.0,2,2.0,house,2013,Inner West
2013-08-10,Croydon Park,2133.0,1100000,4.0,2,2.0,house,2013,Inner West
2013-08-10,Croydon Park,2133.0,896000,3.0,2,2.0,house,2013,Inner West
2013-08-10,Croydon Park,2133.0,651000,3.0,1,2.0,house,2013,Inner West
2013-08-06,Croydon Park,2133.0,1275000,6.0,4,6.0,house,2013,Inner West
2013-08-03,Croydon Park,2133.0,600000,3.0,1,1.0,house,2013,Inner West
2013-07-27,Croydon Park,2133.0,862000,3.0,2,1.0,house,2013,Inner West
2013-07-20,Croydon Park,2133.0,720000,3.0,2,2.0,house,2013,Inner West
2013-07-13,Croydon Park,2133.0,743000,2.0,1,1.0,house,2013,Inner West
2013-07-13,Croydon Park,2133.0,580000,2.0,1,2.0,duplex/semi-detached,2013,Inner West
2013-07-06,Croydon Park,2133.0,1100000,3.0,2,2.0,house,2013,Inner West
2013-07-06,Croydon Park,2133.0,985000,4.0,2,5.0,house,2013,Inner West
2013-07-06,Croydon Park,2133.0,816000,3.0,2,2.0,house,2013,Inner West
2013-07-01,Croydon Park,2133.0,1020000,3.0,2,2.0,house,2013,Inner West
2013-06-29,Croydon Park,2133.0,922000,4.0,2,2.0,house,2013,Inner West
2013-06-29,Croydon Park,2133.0,800000,2.0,1,2.0,house,2013,Inner West
2013-06-26,Croydon Park,2133.0,965000,4.0,3,4.0,house,2013,Inner West
2013-06-22,Croydon Park,2133.0,760000,3.0,1,1.0,house,2013,Inner West
2013-06-22,Croydon Park,2133.0,642000,3.0,1,1.0,villa,2013,Inner West
2013-06-15,Croydon Park,2133.0,900000,4.0,1,2.0,house,2013,Inner West
2013-06-15,Croydon Park,2133.0,831000,4.0,2,2.0,house,2013,Inner West
2013-06-08,Croydon Park,2133.0,1106500,5.0,2,2.0,house,2013,Inner West
2013-06-08,Croydon Park,2133.0,710000,3.0,3,1.0,townhouse,2013,Inner West
2013-06-06,Croydon Park,2133.0,1550000,5.0,5,2.0,house,2013,Inner West
2013-05-11,Croydon Park,2133.0,881000,4.0,2,2.0,house,2013,Inner West
2013-05-10,Croydon Park,2133.0,720000,3.0,1,1.0,house,2013,Inner West
2013-04-24,Croydon Park,2133.0,535000,3.0,1,1.0,house,2013,Inner West
2013-04-20,Croydon Park,2133.0,766000,3.0,1,2.0,house,2013,Inner West
2013-04-20,Croydon Park,2133.0,724000,3.0,2,2.0,house,2013,Inner West
2013-04-20,Croydon Park,2133.0,641000,3.0,1,2.0,house,2013,Inner West
2013-04-06,Croydon Park,2133.0,695000,3.0,3,2.0,townhouse,2013,Inner West
2013-04-06,Croydon Park,2133.0,675000,2.0,1,1.0,house,2013,Inner West
2013-03-23,Croydon Park,2133.0,1120000,3.0,1,4.0,house,2013,Inner West
2013-03-16,Croydon Park,2133.0,1287000,4.0,2,1.0,house,2013,Inner West
2013-03-16,Croydon Park,2133.0,950000,4.0,2,2.0,house,2013,Inner West
2013-03-16,Croydon Park,2133.0,772000,3.0,1,1.0,house,2013,Inner West
2013-03-16,Croydon Park,2133.0,756000,3.0,2,2.0,duplex/semi-detached,2013,Inner West
2013-03-14,Croydon Park,2133.0,655000,2.0,1,1.0,house,2013,Inner West
2013-03-09,Croydon Park,2133.0,817000,4.0,2,5.0,house,2013,Inner West
2013-03-08,Croydon Park,2133.0,652500,2.0,1,1.0,duplex/semi-detached,2013,Inner West
2013-02-23,Croydon Park,2133.0,865000,3.0,2,1.0,house,2013,Inner West
2013-02-23,Croydon Park,2133.0,790000,3.0,1,2.0,house,2013,Inner West
2013-02-23,Croydon Park,2133.0,789000,3.0,1,2.0,house,2013,Inner West
2013-02-16,Croydon Park,2133.0,617000,3.0,2,2.0,house,2013,Inner West
2013-01-23,Croydon Park,2133.0,555000,3.0,1,2.0,house,2013,Inner West
2013-01-19,Croydon Park,2133.0,860000,3.0,1,3.0,house,2013,Inner West
2012-12-24,Croydon Park,2133.0,850000,4.0,2,1.0,house,2012,Inner West
2012-12-10,Croydon Park,2133.0,1075000,3.0,2,2.0,house,2012,Inner West
2012-12-10,Croydon Park,2133.0,930000,3.0,2,2.0,house,2012,Inner West
2012-12-10,Croydon Park,2133.0,665000,3.0,3,2.0,townhouse,2012,Inner West
2012-11-27,Croydon Park,2133.0,665000,3.0,2,2.0,townhouse,2012,Inner West
2012-11-24,Croydon Park,2133.0,960000,5.0,3,3.0,house,2012,Inner West
2012-11-24,Croydon Park,2133.0,740000,3.0,1,4.0,house,2012,Inner West
2012-11-17,Croydon Park,2133.0,882000,3.0,2,2.0,duplex/semi-detached,2012,Inner West
2012-11-17,Croydon Park,2133.0,703000,3.0,2,2.0,villa,2012,Inner West
2012-11-10,Croydon Park,2133.0,855000,3.0,2,2.0,house,2012,Inner West
2012-11-05,Croydon Park,2133.0,720000,4.0,1,1.0,house,2012,Inner West
2012-11-03,Croydon Park,2133.0,770000,2.0,1,2.0,house,2012,Inner West
2012-10-29,Croydon Park,2133.0,590000,2.0,1,1.0,house,2012,Inner West
2012-10-27,Croydon Park,2133.0,731000,3.0,2,2.0,house,2012,Inner West
2012-10-27,Croydon Park,2133.0,615000,2.0,2,1.0,duplex/semi-detached,2012,Inner West
2012-10-20,Croydon Park,2133.0,645000,2.0,1,1.0,duplex/semi-detached,2012,Inner West
2012-10-13,Croydon Park,2133.0,1017000,5.0,2,3.0,house,2012,Inner West
2012-10-06,Croydon Park,2133.0,700000,4.0,2,3.0,house,2012,Inner West
2012-10-03,Croydon Park,2133.0,810000,3.0,2,2.0,house,2012,Inner West
2012-09-29,Croydon Park,2133.0,740000,2.0,1,1.0,house,2012,Inner West
2012-09-22,Croydon Park,2133.0,720000,4.0,2,2.0,house,2012,Inner West
2012-09-15,Croydon Park,2133.0,615000,3.0,2,1.0,townhouse,2012,Inner West
2012-09-12,Croydon Park,2133.0,860000,3.0,1,3.0,house,2012,Inner West
2012-09-08,Croydon Park,2133.0,880000,3.0,2,3.0,house,2012,Inner West
2012-08-31,Croydon Park,2133.0,475000,2.0,2,1.0,townhouse,2012,Inner West
2012-08-25,Croydon Park,2133.0,1517000,4.0,2,3.0,house,2012,Inner West
2012-08-25,Croydon Park,2133.0,1210000,3.0,2,3.0,house,2012,Inner West
2012-08-24,Croydon Park,2133.0,760000,3.0,1,2.0,house,2012,Inner West
2012-08-20,Croydon Park,2133.0,696000,2.0,1,3.0,house,2012,Inner West
2012-08-18,Croydon Park,2133.0,737500,3.0,1,2.0,house,2012,Inner West
2012-08-11,Croydon Park,2133.0,610000,2.0,1,3.0,house,2012,Inner West
2012-08-07,Croydon Park,2133.0,835000,3.0,2,2.0,house,2012,Inner West
2012-08-03,Croydon Park,2133.0,728000,2.0,2,1.0,duplex/semi-detached,2012,Inner West
2012-07-28,Croydon Park,2133.0,672500,3.0,1,2.0,house,2012,Inner West
2012-07-27,Croydon Park,2133.0,925000,3.0,1,1.0,house,2012,Inner West
2012-07-26,Croydon Park,2133.0,610000,2.0,2,2.0,duplex/semi-detached,2012,Inner West
2012-07-25,Croydon Park,2133.0,802500,3.0,1,1.0,house,2012,Inner West
2012-07-09,Croydon Park,2133.0,610000,3.0,2,1.0,house,2012,Inner West
2012-07-07,Croydon Park,2133.0,665000,3.0,2,1.0,house,2012,Inner West
2012-06-30,Croydon Park,2133.0,789000,4.0,2,2.0,house,2012,Inner West
2012-06-27,Croydon Park,2133.0,592000,3.0,2,2.0,townhouse,2012,Inner West
2012-06-02,Croydon Park,2133.0,660000,3.0,1,1.0,house,2012,Inner West
2012-06-01,Croydon Park,2133.0,690000,2.0,1,1.0,duplex/semi-detached,2012,Inner West
2012-06-01,Croydon Park,2133.0,639000,4.0,1,1.0,house,2012,Inner West
2012-06-01,Croydon Park,2133.0,510000,2.0,1,1.0,townhouse,2012,Inner West
2012-05-29,Croydon Park,2133.0,750000,2.0,1,2.0,duplex/semi-detached,2012,Inner West
2012-05-19,Croydon Park,2133.0,1100000,5.0,2,3.0,house,2012,Inner West
2012-05-19,Croydon Park,2133.0,642000,3.0,1,1.0,house,2012,Inner West
2012-05-18,Croydon Park,2133.0,1045000,3.0,1,3.0,house,2012,Inner West
2012-05-12,Croydon Park,2133.0,561000,3.0,1,1.0,house,2012,Inner West
2012-05-04,Croydon Park,2133.0,955000,4.0,2,3.0,house,2012,Inner West
2012-05-02,Croydon Park,2133.0,785000,4.0,2,2.0,house,2012,Inner West
2012-04-29,Croydon Park,2133.0,607500,2.0,2,2.0,duplex/semi-detached,2012,Inner West
2012-04-21,Croydon Park,2133.0,770000,3.0,2,1.0,house,2012,Inner West
2012-04-18,Croydon Park,2133.0,725000,3.0,1,2.0,house,2012,Inner West
2012-04-10,Croydon Park,2133.0,725000,3.0,1,3.0,house,2012,Inner West
2012-04-04,Croydon Park,2133.0,735000,3.0,1,2.0,house,2012,Inner West
2012-04-02,Croydon Park,2133.0,712500,3.0,3,1.0,duplex/semi-detached,2012,Inner West
2012-03-31,Croydon Park,2133.0,756000,3.0,2,2.0,house,2012,Inner West
